date,y,year,month,quarter,day_of_week,week_of_year,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos
2010-01-01,3802.9455445544554,2010,1,1,4,53,0,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2010-02-01,3448.00396039604,2010,2,1,0,5,0,3802.9455445544554,,,,,,,,,,,,-354.9415841584155,,-0.09333333333333327,,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2010-03-01,3955.0633663366334,2010,3,1,0,9,0,3448.00396039604,3802.9455445544554,,,,,3735.337623762376,260.2026777409832,,,,,507.0594059405935,,0.1470588235294117,,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2010-04-01,3650.827722772277,2010,4,2,3,13,0,3955.0633663366334,3448.00396039604,3802.9455445544554,,,,3684.6316831683166,255.21430424654815,,,,,-304.23564356435645,,-0.07692307692307698,,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2010-05-01,3802.9455445544554,2010,5,2,5,17,1,3650.827722772277,3955.0633663366334,3448.00396039604,3802.9455445544554,,,3802.9455445544554,152.11782178217834,,,,,152.11782178217845,,0.04166666666666674,,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2010-06-01,4056.475247524752,2010,6,2,1,22,0,3802.9455445544554,3650.827722772277,3955.0633663366334,3448.00396039604,,,3836.7495049504946,204.92561916045372,3786.0435643564356,216.7147619581628,,,253.5297029702965,,0.06666666666666643,,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2010-07-01,4157.887128712871,2010,7,3,3,26,0,4056.475247524752,3802.9455445544554,3650.827722772277,3955.0633663366334,,,4005.769306930693,182.82286878251352,3845.2004950495048,265.2587962641212,,,101.41188118811942,,0.025000000000000133,,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2010-08-01,4310.004950495049,2010,8,3,6,30,1,4157.887128712871,4056.475247524752,3802.9455445544554,3650.827722772277,,,4174.789108910891,127.6071521232781,3988.8673267326726,239.26900697059872,,,152.117821782178,,0.03658536585365857,,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2010-09-01,4208.593069306931,2010,9,3,2,35,0,4310.004950495049,4157.887128712871,4056.475247524752,3802.9455445544554,3802.9455445544554,,4225.495049504951,77.4546036520775,4031.122277227723,254.0362563284224,,,-101.41188118811806,,-0.023529411764705688,,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2010-10-01,4462.122772277227,2010,10,4,4,39,0,4208.593069306931,4310.004950495049,4157.887128712871,4056.475247524752,3448.00396039604,,4326.90693069307,127.60715212327894,4166.338118811881,225.43719007270195,,,253.52970297029606,,0.06024096385542155,,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2010-11-01,5324.123762376237,2010,11,4,0,44,0,4462.122772277227,4208.593069306931,4310.004950495049,4157.887128712871,3955.0633663366334,,4664.946534653465,584.7694338226504,4419.867821782178,464.08171802569956,,,862.0009900990099,,0.19318181818181812,,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2010-12-01,6034.006930693069,2010,12,4,2,48,0,5324.123762376237,4462.122772277227,4208.593069306931,4310.004950495049,3650.827722772277,,5273.417821782178,787.1678799203631,4749.456435643565,761.377459424195,4267.75,733.4722960954138,709.8831683168319,,0.1333333333333333,,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2011-01-01,3898.217821782178,2011,1,1,5,52,1,6034.006930693069,5324.123762376237,4462.122772277227,4208.593069306931,3802.9455445544554,3802.9455445544554,5085.449504950495,1087.7144985261043,4706.178217821782,807.6995835823396,4275.689356435643,728.4823669734283,-2135.789108910891,95.2722772277225,-0.353958676786865,0.02505223283150748,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2011-02-01,3534.3841584158417,2011,2,1,1,5,0,3898.217821782178,6034.006930693069,5324.123762376237,4462.122772277227,4056.475247524752,3448.00396039604,4488.869636963696,1350.4372166097326,4576.908085808581,935.7111246881568,4282.887706270626,719.9369060621073,-363.83366336633617,86.38019801980181,-0.09333333333333327,0.02505223283150748,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2011-03-01,4054.146534653465,2011,3,1,1,9,0,3534.3841584158417,3898.217821782178,6034.006930693069,5324.123762376237,4157.887128712871,3955.0633663366334,3828.9161716171616,266.7213358071325,4551.16699669967,949.8867943392299,4291.144636963696,716.3947768132941,519.7623762376234,99.08316831683169,0.1470588235294117,0.025052232831507704,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2011-04-01,3742.2891089108903,2011,4,2,4,13,0,4054.146534653465,3534.3841584158417,3898.217821782178,6034.006930693069,4310.004950495049,3650.827722772277,3776.939933993399,261.6079924184642,4431.194719471947,1007.1165860943511,4298.7664191419135,709.4156225059597,-311.85742574257483,91.4613861386133,-0.0769230769230771,0.02505223283150748,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2011-05-01,3898.217821782178,2011,5,2,6,17,1,3742.2891089108903,4054.146534653465,3534.3841584158417,3898.217821782178,4208.593069306931,3802.9455445544554,3898.217821782178,155.92871287128892,4193.5437293729365,918.6177909414237,4306.705775577558,703.8737114654443,155.92871287128764,95.2722772277225,0.04166666666666674,0.02505223283150748,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2011-06-01,4158.0990099009905,2011,6,2,2,22,0,3898.217821782178,3742.2891089108903,4054.146534653465,3534.3841584158417,4462.122772277227,4056.475247524752,3932.8686468646865,210.0594634848041,3880.892409240924,222.14395063276578,4315.174422442245,701.1956189571803,259.8811881188126,101.62376237623857,0.06666666666666687,0.025052232831507926,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2011-07-01,4262.051485148515,2011,7,3,4,26,0,4158.0990099009905,3898.217821782178,3742.2891089108903,4054.146534653465,5324.123762376237,4157.887128712871,4106.122772277228,187.40298985817918,3941.5313531353136,271.90412138873694,4323.8547854785475,699.7146707935426,103.95247524752449,104.16435643564364,0.02499999999999991,0.025052232831507704,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2011-08-01,4417.980198019803,2011,8,3,0,31,0,4262.051485148515,4158.0990099009905,3898.217821782178,3742.2891089108903,6034.006930693069,4310.004950495049,4279.376897689769,130.80399620923916,4088.7973597359737,245.26322984259048,4332.852722772277,700.2144506968341,155.92871287128764,107.97524752475329,0.03658536585365857,0.025052232831507704,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2011-09-01,4314.027722772277,2011,9,3,3,35,0,4417.980198019803,4262.051485148515,4158.0990099009905,3898.217821782178,3898.217821782178,4208.593069306931,4331.353135313532,79.39501441664713,4132.110891089109,260.4004317696068,4341.638943894389,699.1742267962682,-103.9524752475254,105.43465346534595,-0.02352941176470602,0.02505223283150748,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-10-01,4573.908910891088,2011,10,4,5,39,1,4314.027722772277,4417.980198019803,4262.051485148515,4158.0990099009905,3534.3841584158417,4462.122772277227,4435.305610561056,130.80399620924098,4270.7141914191425,231.08489504728317,4350.954455445545,701.6656956634172,259.8811881188112,111.78613861386111,0.06024096385542155,0.02505223283150748,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2011-11-01,5457.504950495049,2011,11,4,1,44,0,4573.908910891088,4314.027722772277,4417.980198019803,4262.051485148515,4054.146534653465,5324.123762376237,4781.813861386138,599.4192138315263,4530.595379537955,475.7080012785246,4362.069554455445,719.3175544923522,883.5960396039609,133.38118811881213,0.19318181818181834,0.025052232831507704,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2011-12-01,6185.172277227723,2011,12,4,3,48,0,5457.504950495049,4573.908910891088,4314.027722772277,4417.980198019803,3742.2891089108903,6034.006930693069,5405.528712871287,806.8881929256149,4868.44092409241,780.4516648103508,4374.666666666667,751.8474148326565,727.6673267326732,151.1653465346535,0.1333333333333333,0.025052232831507704,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2012-01-01,3988.6633663366338,2012,1,1,6,52,1,6185.172277227723,5457.504950495049,4573.908910891088,4314.027722772277,3898.217821782178,3898.217821782178,5210.446864686469,1118.901748246264,4822.876237623762,829.3814033454513,4382.203795379538,747.0750986626041,-2196.508910891089,90.44554455445586,-0.3551249362896637,0.023201767753733726,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2012-02-01,3616.388118811881,2012,2,1,2,5,0,3988.6633663366338,6185.172277227723,5457.504950495049,4573.908910891088,4158.0990099009905,3534.3841584158417,4596.7412541254125,1388.1577905070073,4689.277557755776,961.6598874288976,4389.037458745875,738.94570840394,-372.27524752475256,82.00396039603947,-0.09333333333333338,0.023201767753733504,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2012-03-01,4148.209900990099,2012,3,1,3,9,0,3616.388118811881,3988.6633663366338,6185.172277227723,5457.504950495049,4262.051485148515,4054.146534653465,3917.753795379538,272.90974229549505,4661.641254125413,976.8631300567607,4396.8760726072605,735.5614438695814,531.8217821782182,94.06336633663432,0.1470588235294119,0.023201767753733726,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-04-01,3829.116831683168,2012,4,2,6,13,1,4148.209900990099,3616.388118811881,3988.6633663366338,6185.172277227723,4417.980198019803,3742.2891089108903,3864.5716171617164,267.67776030107746,4537.509240924092,1035.7852368156625,4404.111716171617,728.9341673069673,-319.0930693069313,86.82772277227787,-0.0769230769230771,0.023201767753733726,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2012-05-01,3988.6633663366338,2012,5,2,1,18,0,3829.116831683168,4148.209900990099,3616.388118811881,3988.6633663366338,4314.027722772277,3898.217821782178,3988.6633663366338,159.54653465346655,4292.702310231023,944.4058844116687,4411.648844884488,723.6763605012574,159.54653465346564,90.44554455445586,0.04166666666666674,0.023201767753733726,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2012-06-01,4254.574257425743,2012,6,2,4,22,0,3988.6633663366338,3829.116831683168,4148.209900990099,3616.388118811881,4573.908910891088,4158.0990099009905,4024.118151815181,214.93321437105178,3970.93597359736,227.29808298324036,4419.688448844884,721.1349329453412,265.9108910891091,96.47524752475238,0.06666666666666665,0.023201767753733504,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-07-01,4360.938613861386,2012,7,3,6,26,1,4254.574257425743,3988.6633663366338,3829.116831683168,4148.209900990099,5457.504950495049,4262.051485148515,4201.392079207922,191.75107050522396,4032.9818481848183,278.21277766447844,4427.92904290429,719.7334575292222,106.36435643564346,98.88712871287134,0.02499999999999991,0.023201767753733726,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2012-08-01,4520.485148514852,2012,8,3,2,31,0,4360.938613861386,4254.574257425743,3988.6633663366338,3829.116831683168,6185.172277227723,4417.980198019803,4378.66600660066,133.83888015054578,4183.664686468647,250.9537703399256,4436.471122112212,720.2127713720552,159.54653465346564,102.50495049504934,0.03658536585365857,0.023201767753733504,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2012-09-01,4414.1207920792085,2012,9,3,5,35,1,4520.485148514852,4360.938613861386,4254.574257425743,3988.6633663366338,3988.6633663366338,4314.027722772277,4431.848184818483,81.23711910194514,4227.983168316831,266.4421821104943,4444.812211221122,719.2447467196514,-106.36435643564346,100.09306930693128,-0.02352941176470591,0.023201767753733726,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-10-01,4680.031683168317,2012,10,4,0,40,0,4414.1207920792085,4520.485148514852,4360.938613861386,4254.574257425743,3616.388118811881,4573.908910891088,4538.212541254125,133.83888015054603,4369.802310231023,236.4464731135635,4453.6557755775575,721.6248585388327,265.9108910891082,106.12277227722825,0.06024096385542155,0.023201767753733726,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
