date,y,year,month,quarter,day_of_week,week_of_year,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos
2010-01-01,2080.9158415841584,2010,1,1,4,53,0,,,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2010-02-01,1886.6970297029704,2010,2,1,0,5,0,2080.9158415841584,,,,,,,,,,,,-194.218811881188,,-0.09333333333333327,,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2010-03-01,2164.1524752475248,2010,3,1,0,9,0,1886.6970297029704,2080.9158415841584,,,,,2043.9217821782179,142.37907637388113,,,,,277.4554455445543,,0.1470588235294117,,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2010-04-01,1997.679207920792,2010,4,2,3,13,0,2164.1524752475248,1886.6970297029704,2080.9158415841584,,,,2016.1762376237623,139.64951180171101,,,,,-166.47326732673287,,-0.07692307692307698,,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2010-05-01,2080.9158415841584,2010,5,2,5,17,1,1997.679207920792,2164.1524752475248,1886.6970297029704,2080.9158415841584,,,2080.9158415841584,83.23663366336632,,,,,83.23663366336655,,0.04166666666666674,,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2010-06-01,2219.6435643564355,2010,6,2,1,22,0,2080.9158415841584,1997.679207920792,2164.1524752475248,1886.6970297029704,,,2099.4128712871284,112.13228332129309,2071.6673267326732,118.58312878280125,,,138.72772277227705,,0.06666666666666665,,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2010-07-01,2275.1346534653467,2010,7,3,3,26,0,2219.6435643564355,2080.9158415841584,1997.679207920792,2164.1524752475248,,,2191.8980198019804,100.03798355675927,2104.037128712871,145.14571002888866,,,55.49108910891118,,0.025000000000000133,,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2010-08-01,2358.371287128713,2010,8,3,6,30,1,2275.1346534653467,2219.6435643564355,2080.9158415841584,1997.679207920792,,,2284.383168316832,69.82475590085474,2182.649504950495,130.92447976758064,,,83.23663366336632,,0.03658536585365857,,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2010-09-01,2302.8801980198023,2010,9,3,2,35,0,2358.371287128713,2275.1346534653467,2219.6435643564355,2080.9158415841584,2080.9158415841584,,2312.128712871287,42.3820193728523,2205.7707920792077,139.00490131590425,,,-55.49108910891073,,-0.0235294117647058,,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2010-10-01,2441.607920792079,2010,10,4,4,39,0,2302.8801980198023,2358.371287128713,2275.1346534653467,2219.6435643564355,1886.6970297029704,,2367.619801980198,69.82475590085402,2279.7589108910893,123.35591309642835,,,138.7277227722766,,0.060240963855421326,,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2010-11-01,2913.2821782178216,2010,11,4,0,44,0,2441.607920792079,2302.8801980198023,2358.371287128713,2275.1346534653467,2164.1524752475248,,2552.590099009901,319.97722929748426,2418.4866336633663,253.93868713479495,,,471.6742574257428,,0.19318181818181834,,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2010-12-01,3301.7198019801976,2010,12,4,2,48,0,2913.2821782178216,2441.607920792079,2302.8801980198023,2358.371287128713,1997.679207920792,,2885.5366336633665,430.72668070623183,2598.8326732673268,416.6145421171244,2335.25,401.34524736847624,388.437623762376,,0.1333333333333333,,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
