year,month,quarter,day_of_week,week_of_year,is_weekend,y,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos,day_of_month,day_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,week_of_month,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,lag_1d,lag_7d,lag_14d,lag_30d,lag_4w,lag_8w,lag_12w,lag_3m,lag_6m,lag_12m,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,rolling_mean_12w,rolling_std_12w,rolling_mean_3m,rolling_std_3m,rolling_mean_6m,rolling_std_6m,rolling_mean_12m,rolling_std_12m,pct_change_1w,diff_1w,pct_change_1m,diff_1m,pct_change_1y,diff_1y,momentum_30d,momentum_90d,yoy_change,index
2015,1,1,5,5,1,1565.3465346534654,,,,,,,1565.3465346534654,,1565.3465346534654,,1565.3465346534654,,,,,,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,31,31,0,1,0,0,5,0.5086709438521044,0.8609610158889943,-0.9749279121818236,-0.2225209339563146,,,,,,,,,,,1565.3465346534654,,1565.3465346534654,,1565.3465346534654,,1565.3465346534654,,1565.3465346534654,,1565.3465346534654,,1565.3465346534654,,1565.3465346534654,,1565.3465346534654,,,,,,,,,,,2015-01-31
2015,2,1,5,9,1,1419.2475247524753,1565.3465346534654,,,,,,1492.2970297029703,103.3076006256306,1492.2970297029703,103.3076006256306,1492.2970297029703,103.3076006256306,-146.09900990099004,,-0.09333333333333327,,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,28,59,0,1,0,0,4,0.8498170915275278,0.5270777086423722,-0.9749279121818236,-0.2225209339563146,1565.3465346534654,,,,,,,,,,1492.2970297029703,103.3076006256306,1492.2970297029703,103.3076006256306,1492.2970297029703,103.3076006256306,1492.2970297029703,103.3076006256306,1492.2970297029703,103.3076006256306,1492.2970297029703,103.3076006256306,1492.2970297029703,103.3076006256306,1492.2970297029703,103.3076006256306,1492.2970297029703,103.3076006256306,,,,,,,,,,2015-02-28
2015,3,1,1,14,0,1627.960396039604,1419.2475247524753,1565.3465346534654,,,,,1537.5181518151815,107.10312707281216,1537.5181518151815,107.10312707281216,1537.5181518151815,107.10312707281216,208.71287128712856,,0.1470588235294117,,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,31,90,0,1,0,1,5,0.9997685019798909,0.021516097436222254,0.7818314824680298,0.6234898018587336,1419.2475247524753,,,,,,,,,,1537.5181518151815,107.10312707281216,1537.5181518151815,107.10312707281216,1537.5181518151815,107.10312707281216,1537.5181518151815,107.10312707281216,1537.5181518151815,107.10312707281216,1537.5181518151815,107.10312707281216,1537.5181518151815,107.10312707281216,1537.5181518151815,107.10312707281216,1537.5181518151815,107.10312707281216,,,,,,,,,,2015-03-31
2015,4,2,3,18,0,1502.7326732673266,1627.960396039604,1419.2475247524753,1565.3465346534654,,,,1516.6468646864687,105.04984151518633,1528.8217821782177,89.16217769866014,1528.8217821782177,89.16217769866014,-125.22772277227727,,-0.07692307692307698,,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,30,120,0,1,0,0,5,0.8800122039735357,-0.47495107206704995,0.43388373911755823,-0.900968867902419,1627.960396039604,,,,,,,,,,1528.8217821782177,89.16217769866014,1528.8217821782177,89.16217769866014,1528.8217821782177,89.16217769866014,1528.8217821782177,89.16217769866014,1528.8217821782177,89.16217769866014,1528.8217821782177,89.16217769866014,1528.8217821782177,89.16217769866014,1528.8217821782177,89.16217769866014,1528.8217821782177,89.16217769866014,,,,,,,,,,2015-04-30
2015,5,2,6,22,1,1565.3465346534654,1502.7326732673266,1627.960396039604,1419.2475247524753,1565.3465346534654,,,1565.3465346534651,62.61386138613885,1536.1267326732673,78.9254835756564,1536.1267326732673,78.9254835756564,62.61386138613875,,0.04166666666666674,,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,31,151,0,1,0,0,5,0.5160623910158528,-0.8565509959010036,-0.7818314824680299,0.6234898018587334,1502.7326732673266,,,,,,,,,,1536.1267326732673,78.9254835756564,1536.1267326732673,78.9254835756564,1536.1267326732673,78.9254835756564,1536.1267326732673,78.9254835756564,1536.1267326732673,78.9254835756564,1536.1267326732673,78.9254835756564,1536.1267326732673,78.9254835756564,1536.1267326732673,78.9254835756564,1536.1267326732673,78.9254835756564,,,,,,,,,,2015-05-31
2015,6,2,1,27,0,1669.7029702970297,1565.3465346534654,1502.7326732673266,1627.960396039604,1419.2475247524753,,,1579.2607260726072,84.3503026946747,1558.3894389438944,89.20288173077299,1558.3894389438944,89.20288173077299,104.35643564356428,,0.06666666666666665,,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30,181,0,1,0,1,5,0.02581844022713308,-0.9996666485105112,0.7818314824680298,0.6234898018587336,1565.3465346534654,,,,,,,,,,1558.3894389438944,89.20288173077299,1558.3894389438944,89.20288173077299,1558.3894389438944,89.20288173077299,1558.3894389438944,89.20288173077299,1558.3894389438944,89.20288173077299,1558.3894389438944,89.20288173077299,1558.3894389438944,89.20288173077299,1558.3894389438944,89.20288173077299,1558.3894389438944,89.20288173077299,,,,,,,,,,2015-06-30
2015,7,3,4,31,0,1711.4455445544554,1669.7029702970297,1565.3465346534654,1502.7326732673266,1627.960396039604,,,1648.8316831683169,75.25249592750636,1582.7392739273928,109.18429744884462,1580.2545968882603,99.8877253774775,41.74257425742576,,0.02499999999999991,,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31,212,0,1,0,0,5,-0.4862727071086902,-0.8738071036110807,-0.433883739117558,-0.9009688679024191,1669.7029702970297,,,,,,,,,,1580.2545968882603,99.8877253774775,1580.2545968882603,99.8877253774775,1580.2545968882603,99.8877253774775,1580.2545968882603,99.8877253774775,1580.2545968882603,99.8877253774775,1580.2545968882603,99.8877253774775,1580.2545968882603,99.8877253774775,1580.2545968882603,99.8877253774775,1580.2545968882603,99.8877253774775,,,,,,,,,,2015-07-31
2015,8,3,0,36,0,1774.0594059405942,1711.4455445544554,1669.7029702970297,1565.3465346534654,1502.7326732673266,,,1718.4026402640263,52.52492075759427,1641.8745874587457,98.48653011813859,1604.480198019802,115.09661289347522,62.61386138613875,,0.03658536585365857,,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,31,243,0,1,0,0,5,-0.8631421280499115,-0.5049610547215202,0.0,1.0,1711.4455445544554,1565.3465346534654,,,,,,,,,1610.07072135785,123.13975179312246,1604.480198019802,115.09661289347522,1604.480198019802,115.09661289347522,1604.480198019802,115.09661289347522,1604.480198019802,115.09661289347522,1604.480198019802,115.09661289347522,1604.480198019802,115.09661289347522,1604.480198019802,115.09661289347522,1604.480198019802,115.09661289347522,0.1333333333333333,208.7128712871288,,,,,,,,2015-08-31
2015,9,3,2,40,0,1732.3168316831684,1774.0594059405942,1711.4455445544554,1669.7029702970297,1565.3465346534654,1565.3465346534654,,1739.2739273927393,31.88141770616319,1659.2673267326734,104.56494021836554,1618.6842684268427,115.78914913436498,-41.74257425742576,,-0.02352941176470591,,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,30,273,0,1,0,1,5,-0.9999166586547379,-0.012910296075008843,0.9749279121818236,-0.22252093395631434,1774.0594059405942,1419.2475247524753,,,,,,,,,1654.7949080622348,96.18492590008302,1618.6842684268427,115.78914913436498,1618.6842684268427,115.78914913436498,1618.6842684268427,115.78914913436498,1618.6842684268427,115.78914913436498,1618.6842684268427,115.78914913436498,1618.6842684268427,115.78914913436498,1618.6842684268427,115.78914913436498,1618.6842684268427,115.78914913436498,0.22058823529411753,313.0693069306931,,,,,,,,2015-09-30
2015,10,4,5,44,1,1836.6732673267325,1732.3168316831684,1774.0594059405942,1711.4455445544554,1669.7029702970297,1419.2475247524753,,1781.016501650165,52.524920757594,1714.924092409241,92.79315733764041,1640.4831683168316,129.10990139124812,104.35643564356405,,0.06024096385542155,,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,31,304,0,1,0,0,5,-0.867456354729597,0.4975132889071803,-0.9749279121818236,-0.2225209339563146,1732.3168316831684,1627.960396039604,,,,,,,,,1684.6110325318245,116.65181625031057,1640.4831683168316,129.10990139124812,1640.4831683168316,129.10990139124812,1640.4831683168316,129.10990139124812,1640.4831683168316,129.10990139124812,1640.4831683168316,129.10990139124812,1640.4831683168316,129.10990139124812,1640.4831683168316,129.10990139124812,1640.4831683168316,129.10990139124812,0.1282051282051282,208.71287128712856,,,,,,,,2015-10-31
2015,11,4,0,49,0,2191.4851485148515,1836.6732673267325,1732.3168316831684,1774.0594059405942,1711.4455445544554,1627.960396039604,,1920.1584158415842,240.69942524322823,1819.2805280528053,191.0226430004448,1690.5742574257426,206.40426173608296,354.81188118811906,,0.19318181818181834,,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,30,334,0,1,0,0,5,-0.5086709438521042,0.8609610158889945,0.0,1.0,1836.6732673267325,1502.7326732673266,,,,,,,,,1783.004243281471,199.047289959127,1690.5742574257426,206.40426173608296,1690.5742574257426,206.40426173608296,1690.5742574257426,206.40426173608296,1690.5742574257426,206.40426173608296,1690.5742574257426,206.40426173608296,1690.5742574257426,206.40426173608296,1690.5742574257426,206.40426173608296,1690.5742574257426,206.40426173608296,0.4583333333333335,688.7524752475249,,,,,,,,2015-11-30
2015,12,4,3,53,0,2483.6831683168316,2191.4851485148515,1836.6732673267325,1732.3168316831684,1774.0594059405942,1502.7326732673266,,2170.6138613861385,324.00950752194194,1954.943894389439,313.39380322695536,1756.6666666666667,301.90764067114463,292.1980198019801,,0.1333333333333333,,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,31,365,0,1,0,1,5,6.432490598706546e-16,1.0,0.43388373911755823,-0.900968867902419,2191.4851485148515,1565.3465346534654,,,,,,,,,1914.1951909476663,305.7279745288479,1756.6666666666667,301.90764067114463,1756.6666666666667,301.90764067114463,1756.6666666666667,301.90764067114463,1756.6666666666667,301.90764067114463,1756.6666666666667,301.90764067114463,1756.6666666666667,301.90764067114463,1756.6666666666667,301.90764067114463,1756.6666666666667,301.90764067114463,0.5866666666666667,918.3366336633662,,,,,,,,2015-12-31
2016,1,1,6,4,1,1588.1435643564355,2483.6831683168316,2191.4851485148515,1836.6732673267325,1732.3168316831684,1565.3465346534654,1565.3465346534654,2087.770627062706,456.68952477084633,1934.3935643564355,335.79622358163766,1758.5664191419144,300.66347736553575,-895.5396039603961,22.79702970297012,-0.3605691802337634,0.014563567362428698,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,31,31,0,1,0,0,5,0.5086709438521044,0.8609610158889943,-0.7818314824680299,0.6234898018587334,2483.6831683168316,1669.7029702970297,,,,,,,,,1902.5438472418668,317.9099733756199,1743.7033511043412,292.8090783413403,1743.7033511043412,292.8090783413403,1743.7033511043412,292.8090783413403,1743.7033511043412,292.8090783413403,1743.7033511043412,292.8090783413403,1743.7033511043412,292.8090783413403,1743.7033511043412,292.8090783413403,1743.7033511043412,292.8090783413403,-0.048846655597723054,-81.55940594059416,,,,,,,,2016-01-31
2016,2,1,0,9,0,1439.9168316831683,1588.1435643564355,2483.6831683168316,2191.4851485148515,1836.6732673267325,1669.7029702970297,1419.2475247524753,1837.2478547854782,564.7138673744716,1878.7031353135314,390.8931240983558,1760.2888613861387,298.5949580417407,-148.22673267326718,20.669306930692983,-0.09333333333333327,0.014563567362428698,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,29,60,0,1,0,0,5,0.8587639582758029,0.5123714121284237,0.0,1.0,1588.1435643564355,1711.4455445544554,,,,,,,,,1863.7540311173975,359.0202297967975,1722.0043140028288,292.8034587247684,1722.0043140028288,292.8034587247684,1722.0043140028288,292.8034587247684,1722.0043140028288,292.8034587247684,1722.0043140028288,292.8034587247684,1722.0043140028288,292.8034587247684,1722.0043140028288,292.8034587247684,1722.0043140028288,292.8034587247684,-0.15865460267505904,-271.5287128712871,,,,,,,,2016-02-29
2016,3,1,3,13,0,1651.669306930693,1439.9168316831683,1588.1435643564355,2483.6831683168316,2191.4851485148515,1711.4455445544554,1627.960396039604,1559.909900990099,108.66293067866577,1865.2618811881187,398.2508199116951,1762.264603960396,297.7169156967635,211.75247524752467,23.70891089108909,0.1470588235294117,0.01456356736242892,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,31,91,0,1,0,1,5,0.9999907397361901,0.004303538296244289,0.43388373911755823,-0.900968867902419,1439.9168316831683,1774.0594059405942,1565.3465346534654,,,,,,,,1846.2697312588402,367.00773190697385,1728.170226308345,290.14762097949193,1717.315313531353,282.7363061069382,1717.315313531353,282.7363061069382,1717.315313531353,282.7363061069382,1717.315313531353,282.7363061069382,1717.315313531353,282.7363061069382,1717.315313531353,282.7363061069382,1717.315313531353,282.7363061069382,-0.06898872642035947,-122.39009900990118,,,,,,,,2016-03-31
