index,y,year,month,quarter,day_of_week,week_of_year,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos,day_of_month,day_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,week_of_month,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,lag_1d,lag_7d,lag_14d,lag_30d,lag_4w,lag_8w,lag_12w,lag_3m,lag_6m,lag_12m,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,rolling_mean_12w,rolling_std_12w,rolling_mean_3m,rolling_std_3m,rolling_mean_6m,rolling_std_6m,rolling_mean_12m,rolling_std_12m,pct_change_1w,diff_1w,pct_change_1m,diff_1m,pct_change_1y,diff_1y,momentum_30d,momentum_90d,yoy_change
2010-01-01,28223.610148514854,2010,1,1,4,53,0,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26401.76864686469,1839.140551930242,26760.163696369636,1531.7632792231266,30164.916666666668,5184.261188923159,5274.765849568823,1634.1089108910892,0.18689196108550932,0.060793581948124,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,1,1,1,0,1,0,1,0.017213356155834685,0.9998518392091162,-0.433883739117558,-0.9009688679024191,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,3729.822701401335,28223.610148514854,3729.822701401335,28223.610148514854,3729.822701401335,28223.610148514854,3729.822701401335,28223.610148514854,3729.822701401335,28223.610148514854,3729.822701401335,28223.610148514854,3729.822701401335,28223.610148514854,3729.822701401335,28223.610148514854,3729.822701401335,-0.02107526881720434,-594.820170871928,0.03963133640552963,1118.5393883743127,0.262849502319195,7418.561881188114,3.9631336405529627,-8.571428571428596,
2010-01-02,33498.37599808368,2010,1,1,5,53,1,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26401.76864686469,1839.140551930242,26760.163696369636,1531.7632792231266,30164.916666666668,5184.261188923159,5274.765849568823,1634.1089108910892,0.18689196108550932,0.060793581948124,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,2,2,0,0,0,0,1,0.03442161162274574,0.9994074007397048,-0.9749279121818236,-0.2225209339563146,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,30860.993073299265,3729.822701401335,30860.993073299265,3729.822701401335,30860.993073299265,3729.822701401335,30860.993073299265,3729.822701401335,30860.993073299265,3729.822701401335,30860.993073299265,3729.822701401335,30860.993073299265,3729.822701401335,30860.993073299265,3729.822701401335,30860.993073299265,3729.822701401335,-0.02107526881720434,-594.820170871928,0.03963133640552963,1118.5393883743127,0.262849502319195,7418.561881188114,3.9631336405529627,-8.571428571428596,
2010-01-03,32061.32746087512,2010,1,1,6,53,1,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26401.76864686469,1839.140551930242,26760.163696369636,1531.7632792231266,30164.916666666668,5184.261188923159,-1437.0485372085568,1634.1089108910892,-0.04289905090595336,0.060793581948124,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,3,3,0,0,0,0,1,0.051619667223253764,0.998666816288476,-0.7818314824680299,0.6234898018587334,33498.37599808368,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,31261.10453582455,2726.9133171549006,31261.10453582455,2726.9133171549006,31261.10453582455,2726.9133171549006,31261.10453582455,2726.9133171549006,31261.10453582455,2726.9133171549006,31261.10453582455,2726.9133171549006,31261.10453582455,2726.9133171549006,31261.10453582455,2726.9133171549006,31261.10453582455,2726.9133171549006,-0.02107526881720434,-594.820170871928,0.03963133640552963,1118.5393883743127,0.262849502319195,7418.561881188114,3.9631336405529627,-8.571428571428596,
2010-01-04,23973.16047269243,2010,1,1,0,1,0,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26401.76864686469,1839.140551930242,26760.163696369636,1531.7632792231266,30164.916666666668,5184.261188923159,-8088.166988182689,1634.1089108910892,-0.2522717438338382,0.060793581948124,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,4,4,0,0,0,0,1,0.06880242680231986,0.9976303053065857,0.0,1.0,32061.32746087512,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,29439.11852004152,4270.351624049263,29439.11852004152,4270.351624049263,29439.11852004152,4270.351624049263,29439.11852004152,4270.351624049263,29439.11852004152,4270.351624049263,29439.11852004152,4270.351624049263,29439.11852004152,4270.351624049263,29439.11852004152,4270.351624049263,29439.11852004152,4270.351624049263,-0.02107526881720434,-594.820170871928,0.03963133640552963,1118.5393883743127,0.262849502319195,7418.561881188114,3.9631336405529627,-8.571428571428596,
2010-01-05,25228.121202491213,2010,1,1,1,1,0,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26401.76864686469,1839.140551930242,26760.163696369636,1531.7632792231266,30164.916666666668,5184.261188923159,1254.9607297987823,1634.1089108910892,0.05234857253086411,0.060793581948124,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,5,5,0,0,0,0,1,0.08596479873744647,0.9962981749346078,0.7818314824680298,0.6234898018587336,23973.16047269243,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28596.91905653146,4150.111676382734,28596.91905653146,4150.111676382734,28596.91905653146,4150.111676382734,28596.91905653146,4150.111676382734,28596.91905653146,4150.111676382734,28596.91905653146,4150.111676382734,28596.91905653146,4150.111676382734,28596.91905653146,4150.111676382734,28596.91905653146,4150.111676382734,-0.02107526881720434,-594.820170871928,0.03963133640552963,1118.5393883743127,0.262849502319195,7418.561881188114,3.9631336405529627,-8.571428571428596,
2010-01-06,25151.23968380709,2010,1,1,2,1,0,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26401.76864686469,1839.140551930242,26760.163696369636,1531.7632792231266,30164.916666666668,5184.261188923159,-76.88151868412388,1634.1089108910892,-0.0030474531998258003,0.060793581948124,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,6,6,0,0,0,0,1,0.10310169744743485,0.9946708199115211,0.9749279121818236,-0.22252093395631434,25228.121202491213,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28022.639161077397,3969.5750315487194,28022.639161077397,3969.5750315487194,28022.639161077397,3969.5750315487194,28022.639161077397,3969.5750315487194,28022.639161077397,3969.5750315487194,28022.639161077397,3969.5750315487194,28022.639161077397,3969.5750315487194,28022.639161077397,3969.5750315487194,28022.639161077397,3969.5750315487194,-0.02107526881720434,-594.820170871928,0.03963133640552963,1118.5393883743127,0.262849502319195,7418.561881188114,3.9631336405529627,-8.571428571428596,
2010-01-07,26394.061226445225,2010,1,1,3,1,0,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26401.76864686469,1839.140551930242,26760.163696369636,1531.7632792231266,30164.916666666668,5184.261188923159,1242.8215426381357,1634.1089108910892,0.04941392783268217,0.060793581948124,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,7,7,0,0,0,0,1,0.1202080448993527,0.9927487224577402,0.43388373911755823,-0.900968867902419,25151.23968380709,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,27789.985170415657,3675.617875247871,27789.985170415657,3675.617875247871,27789.985170415657,3675.617875247871,27789.985170415657,3675.617875247871,27789.985170415657,3675.617875247871,27789.985170415657,3675.617875247871,27789.985170415657,3675.617875247871,27789.985170415657,3675.617875247871,27789.985170415657,3675.617875247871,-0.02107526881720434,-594.820170871928,0.03963133640552963,1118.5393883743127,0.262849502319195,7418.561881188114,3.9631336405529627,-8.571428571428596,
2010-01-08,27628.789977642926,2010,1,1,4,1,0,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26401.76864686469,1839.140551930242,26760.163696369636,1531.7632792231266,30164.916666666668,5184.261188923159,1234.728751197701,1634.1089108910892,0.04678055190538766,0.060793581948124,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,8,8,0,0,0,0,2,0.13727877211326478,0.9905324521322229,-0.433883739117558,-0.9009688679024191,26394.061226445225,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,27705.0108602911,3670.7948599706924,27769.835771319067,3403.438103971408,27769.835771319067,3403.438103971408,27769.835771319067,3403.438103971408,27769.835771319067,3403.438103971408,27769.835771319067,3403.438103971408,27769.835771319067,3403.438103971408,27769.835771319067,3403.438103971408,27769.835771319067,3403.438103971408,-0.02107526881720434,-594.820170871928,0.03963133640552963,1118.5393883743127,0.262849502319195,7418.561881188114,3.9631336405529627,-8.571428571428596,
2010-01-09,32790.25674704567,2010,1,1,5,1,1,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26401.76864686469,1839.140551930242,26760.163696369636,1531.7632792231266,30164.916666666668,5184.261188923159,5161.466769402745,1634.1089108910892,0.1868147962172566,0.060793581948124,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,9,9,0,0,0,0,2,0.15430882066428117,0.9880226656636976,-0.9749279121818236,-0.2225209339563146,27628.789977642926,33498.37599808368,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,27603.850967285667,3489.828607663929,28327.660324177577,3596.6625012037366,28327.660324177577,3596.6625012037366,28327.660324177577,3596.6625012037366,28327.660324177577,3596.6625012037366,28327.660324177577,3596.6625012037366,28327.660324177577,3596.6625012037366,28327.660324177577,3596.6625012037366,28327.660324177577,3596.6625012037366,-0.021138912855910186,-708.119251038006,0.03963133640552963,1118.5393883743127,0.262849502319195,7418.561881188114,3.9631336405529627,-8.571428571428596,
2010-01-10,31381.53297987863,2010,1,1,6,1,1,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26879.628712871287,26401.76864686469,1839.140551930242,26760.163696369636,1531.7632792231266,30164.916666666668,5184.261188923159,-1408.723767167041,1634.1089108910892,-0.04296165711767308,0.060793581948124,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,10,10,0,0,0,0,2,0.1712931441814776,0.9852201067560606,-0.7818314824680299,0.6234898018587334,32790.25674704567,32061.32746087512,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,28223.610148514854,27506.737470000455,3351.845007929674,28633.047589747683,3525.7997289509553,28633.047589747683,3525.7997289509553,28633.047589747683,3525.7997289509553,28633.047589747683,3525.7997289509553,28633.047589747683,3525.7997289509553,28633.047589747683,3525.7997289509553,28633.047589747683,3525.7997289509553,28633.047589747683,3525.7997289509553,-0.021202942449156326,-679.7944809964902,0.03963133640552963,1118.5393883743127,0.262849502319195,7418.561881188114,3.9631336405529627,-8.571428571428596,
