index,y,year,month,quarter,day_of_week,week_of_year,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos,day_of_month,day_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,week_of_month,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,lag_1d,lag_7d,lag_14d,lag_30d,lag_4w,lag_8w,lag_12w,lag_3m,lag_6m,lag_12m,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,rolling_mean_12w,rolling_std_12w,rolling_mean_3m,rolling_std_3m,rolling_mean_6m,rolling_std_6m,rolling_mean_12m,rolling_std_12m,pct_change_1w,diff_1w,pct_change_1m,diff_1m,pct_change_1y,diff_1y,momentum_30d,momentum_90d,yoy_change
2010-01-01,3211.128712871287,2010,1,1,4,53,0,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3003.849504950495,209.24739968532697,3044.6257425742574,174.27568696395406,3432.0,589.8370148671922,600.1341424465022,317.2277227722775,0.18689196108550932,0.1037296037296038,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,1,1,1,0,1,0,1,0.017213356155834685,0.9998518392091162,-0.433883739117558,-0.9009688679024191,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,424.35892174549537,3211.128712871287,424.35892174549537,3211.128712871287,424.35892174549537,3211.128712871287,424.35892174549537,3211.128712871287,424.35892174549537,3211.128712871287,424.35892174549537,3211.128712871287,424.35892174549537,3211.128712871287,424.35892174549537,3211.128712871287,424.35892174549537,-0.02107526881720434,-67.67540083040558,0.03963133640553007,127.26132226125901,0.3139638139638139,1008.1782178217823,3.963133640553007,-8.571428571428585,
2010-01-02,3811.262855317789,2010,1,1,5,53,1,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3003.849504950495,209.24739968532697,3044.6257425742574,174.27568696395406,3432.0,589.8370148671922,600.1341424465022,317.2277227722775,0.18689196108550932,0.1037296037296038,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,2,2,0,0,0,0,1,0.03442161162274574,0.9994074007397048,-0.9749279121818236,-0.2225209339563146,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3511.195784094538,424.35892174549537,3511.195784094538,424.35892174549537,3511.195784094538,424.35892174549537,3511.195784094538,424.35892174549537,3511.195784094538,424.35892174549537,3511.195784094538,424.35892174549537,3511.195784094538,424.35892174549537,3511.195784094538,424.35892174549537,3511.195784094538,424.35892174549537,-0.02107526881720434,-67.67540083040558,0.03963133640553007,127.26132226125901,0.3139638139638139,1008.1782178217823,3.963133640553007,-8.571428571428585,
2010-01-03,3647.7632960715423,2010,1,1,6,53,1,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3003.849504950495,209.24739968532697,3044.6257425742574,174.27568696395406,3432.0,589.8370148671922,-163.49955924624692,317.2277227722775,-0.04289905090595336,0.1037296037296038,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,3,3,0,0,0,0,1,0.051619667223253764,0.998666816288476,-0.7818314824680299,0.6234898018587334,3811.262855317789,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3556.7182880868727,310.2533518621453,3556.7182880868727,310.2533518621453,3556.7182880868727,310.2533518621453,3556.7182880868727,310.2533518621453,3556.7182880868727,310.2533518621453,3556.7182880868727,310.2533518621453,3556.7182880868727,310.2533518621453,3556.7182880868727,310.2533518621453,3556.7182880868727,310.2533518621453,-0.02107526881720434,-67.67540083040558,0.03963133640553007,127.26132226125901,0.3139638139638139,1008.1782178217823,3.963133640553007,-8.571428571428585,
2010-01-04,2727.5356882785054,2010,1,1,0,1,0,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3003.849504950495,209.24739968532697,3044.6257425742574,174.27568696395406,3432.0,589.8370148671922,-920.2276077930369,317.2277227722775,-0.2522717438338381,0.1037296037296038,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,4,4,0,0,0,0,1,0.06880242680231986,0.9976303053065857,0.0,1.0,3647.7632960715423,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3349.4226381347808,485.8573599154778,3349.4226381347808,485.8573599154778,3349.4226381347808,485.8573599154778,3349.4226381347808,485.8573599154778,3349.4226381347808,485.8573599154778,3349.4226381347808,485.8573599154778,3349.4226381347808,485.8573599154778,3349.4226381347808,485.8573599154778,3349.4226381347808,485.8573599154778,-0.02107526881720434,-67.67540083040558,0.03963133640553007,127.26132226125901,0.3139638139638139,1008.1782178217823,3.963133640553007,-8.571428571428585,
2010-01-05,2870.318288086873,2010,1,1,1,1,0,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3003.849504950495,209.24739968532697,3044.6257425742574,174.27568696395406,3432.0,589.8370148671922,142.78259980836765,317.2277227722775,0.05234857253086411,0.1037296037296038,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,5,5,0,0,0,0,1,0.08596479873744647,0.9962981749346078,0.7818314824680298,0.6234898018587336,2727.5356882785054,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3253.601768125199,472.17711325835586,3253.601768125199,472.17711325835586,3253.601768125199,472.17711325835586,3253.601768125199,472.17711325835586,3253.601768125199,472.17711325835586,3253.601768125199,472.17711325835586,3253.601768125199,472.17711325835586,3253.601768125199,472.17711325835586,3253.601768125199,472.17711325835586,-0.02107526881720434,-67.67540083040558,0.03963133640553007,127.26132226125901,0.3139638139638139,1008.1782178217823,3.963133640553007,-8.571428571428585,
2010-01-06,2861.571127435324,2010,1,1,2,1,0,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3003.849504950495,209.24739968532697,3044.6257425742574,174.27568696395406,3432.0,589.8370148671922,-8.747160651549166,317.2277227722775,-0.0030474531998259113,0.1037296037296038,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,6,6,0,0,0,0,1,0.10310169744743485,0.9946708199115211,0.9749279121818236,-0.22252093395631434,2870.318288086873,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3188.26332801022,451.6366366537902,3188.26332801022,451.6366366537902,3188.26332801022,451.6366366537902,3188.26332801022,451.6366366537902,3188.26332801022,451.6366366537902,3188.26332801022,451.6366366537902,3188.26332801022,451.6366366537902,3188.26332801022,451.6366366537902,3188.26332801022,451.6366366537902,-0.02107526881720434,-67.67540083040558,0.03963133640553007,127.26132226125901,0.3139638139638139,1008.1782178217823,3.963133640553007,-8.571428571428585,
2010-01-07,3002.9725966145,2010,1,1,3,1,0,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3003.849504950495,209.24739968532697,3044.6257425742574,174.27568696395406,3432.0,589.8370148671922,141.40146917917627,317.2277227722775,0.04941392783268217,0.1037296037296038,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,7,7,0,0,0,0,1,0.1202080448993527,0.9927487224577402,0.43388373911755823,-0.900968867902419,2861.571127435324,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3161.7932235251174,418.19179171777427,3161.7932235251174,418.19179171777427,3161.7932235251174,418.19179171777427,3161.7932235251174,418.19179171777427,3161.7932235251174,418.19179171777427,3161.7932235251174,418.19179171777427,3161.7932235251174,418.19179171777427,3161.7932235251174,418.19179171777427,3161.7932235251174,418.19179171777427,-0.02107526881720434,-67.67540083040558,0.03963133640553007,127.26132226125901,0.3139638139638139,1008.1782178217823,3.963133640553007,-8.571428571428585,
2010-01-08,3143.4533120408814,2010,1,1,4,1,0,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3003.849504950495,209.24739968532697,3044.6257425742574,174.27568696395406,3432.0,589.8370148671922,140.48071542638127,317.2277227722775,0.04678055190538766,0.1037296037296038,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,8,8,0,0,0,0,2,0.13727877211326478,0.9905324521322229,-0.433883739117558,-0.9009688679024191,3002.9725966145,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3152.1253091207736,417.6430552961163,3159.500734589588,387.2246590933683,3159.500734589588,387.2246590933683,3159.500734589588,387.2246590933683,3159.500734589588,387.2246590933683,3159.500734589588,387.2246590933683,3159.500734589588,387.2246590933683,3159.500734589588,387.2246590933683,3159.500734589588,387.2246590933683,-0.02107526881720434,-67.67540083040558,0.03963133640553007,127.26132226125901,0.3139638139638139,1008.1782178217823,3.963133640553007,-8.571428571428585,
2010-01-09,3730.696901948259,2010,1,1,5,1,1,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3003.849504950495,209.24739968532697,3044.6257425742574,174.27568696395406,3432.0,589.8370148671922,587.2435899073776,317.2277227722775,0.1868147962172566,0.1037296037296038,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,9,9,0,0,0,0,2,0.15430882066428117,0.9880226656636976,-0.9749279121818236,-0.2225209339563146,3143.4533120408814,3811.262855317789,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3140.6158872108404,397.0537002920919,3222.9669754072183,409.2086790934684,3222.9669754072183,409.2086790934684,3222.9669754072183,409.2086790934684,3222.9669754072183,409.2086790934684,3222.9669754072183,409.2086790934684,3222.9669754072183,409.2086790934684,3222.9669754072183,409.2086790934684,3222.9669754072183,409.2086790934684,-0.021138912855910186,-80.56595336953023,0.03963133640553007,127.26132226125901,0.3139638139638139,1008.1782178217823,3.963133640553007,-8.571428571428585,
2010-01-10,3570.419980836793,2010,1,1,6,1,1,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3058.217821782178,3003.849504950495,209.24739968532697,3044.6257425742574,174.27568696395406,3432.0,589.8370148671922,-160.27692111146598,317.2277227722775,-0.04296165711767297,0.1037296037296038,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,10,10,0,0,0,0,2,0.1712931441814776,0.9852201067560606,-0.7818314824680299,0.6234898018587334,3730.696901948259,3647.7632960715423,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3211.128712871287,3129.5668421773053,381.3546774994561,3257.7122759501754,401.14629864471715,3257.7122759501754,401.14629864471715,3257.7122759501754,401.14629864471715,3257.7122759501754,401.14629864471715,3257.7122759501754,401.14629864471715,3257.7122759501754,401.14629864471715,3257.7122759501754,401.14629864471715,3257.7122759501754,401.14629864471715,-0.021202942449156215,-77.3433152347493,0.03963133640553007,127.26132226125901,0.3139638139638139,1008.1782178217823,3.963133640553007,-8.571428571428585,
